route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
16,281795003,123006309281795003,"AIRPORT VIA MAEL",1,9682683,012b0010
16,281795003,123006310281795003,"CITY VIA MAELB.",0,9682679,012b0011
16,281795003,123006311281795003,"CITY VIA MAELB.",0,9682683,012b0011
16,281795003,123006312281795003,"CITY VIA MAELB.",0,9682667,012b0011
16,281795003,123006313281795003,"AIRPORT VIA MAEL",1,9682667,012b0010
16,281795003,123006314281795003,"CITY VIA MAELB.",0,9682667,012b0011
16,281795003,123006315281795003,"AIRPORT VIA MAEL",1,9682667,012b0010
16,281795003,123006316281795003,"CITY VIA MAELB.",0,9682667,012b0011
16,281795003,123006317281795003,"AIRPORT VIA MAEL",1,9682675,012b0010
17,281795003,123006318281795003,"BORDET STATION VIA MAELBEEK",1,9682683,021b0016
16,281795003,123006319281795003,"AIRPORT VIA MAEL",1,9682668,012b0010
16,281795003,123006320281795003,"CITY VIA MAELB.",0,9682668,012b0011
16,281795003,123006321281795003,"AIRPORT VIA MAEL",1,9682668,012b0010
16,281795003,123006322281795003,"MEISER VIA MAELB",1,9682672,012b0016
16,281795003,123006323281795003,"CITY VIA MAELB.",0,9682668,012b0011
16,281795003,123006324281795003,"AIRPORT VIA MAEL",1,9682668,012b0010
16,281795003,123006325281795003,"CITY VIA MAELB.",0,9682668,012b0011
16,281795003,123006326281795003,"AIRPORT VIA MAEL",1,9682667,012b0010
17,281795003,123006327281795003,"TRONE",0,9682668,021b0051
16,281795003,123006328281795003,"AIRPORT VIA MAEL",1,9682664,012b0010
16,281795003,123006329281795003,"CITY VIA MAELB.",0,9682664,012b0011
16,281795003,123006330281795003,"AIRPORT VIA MAEL",1,9682664,012b0010
16,281795003,123006331281795003,"CITY VIA MAELB.",0,9682664,012b0011
16,281795003,123006332281795003,"AIRPORT VIA MAEL",1,9682663,012b0010
16,281795003,123006333281795003,"AIRPORT VIA MAEL",1,9682664,012b0010
16,281795003,123006334281795003,"AIRPORT VIA MAEL",1,9682663,012b0010
16,281795003,123006335281795003,"CITY VIA MAELB.",0,9682681,012b0011
16,281795003,123006336281795003,"CITY VIA MAELB.",0,9682663,012b0011
16,281795003,123006337281795003,"CITY VIA MAELB.",0,9682663,012b0011
16,281795003,123006338281795003,"CITY VIA MAELB.",0,9682663,012b0011
16,281795003,123006339281795003,"AIRPORT VIA MAEL",1,9682663,012b0010
16,281795003,123006340281795003,"AIRPORT VIA MAEL",1,9682681,012b0010
16,281795003,123006341281795003,"CITY VIA MAELB.",0,9682670,012b0012
16,281795003,123006342281795003,"AIRPORT VIA MAEL",1,9682670,012b0010
16,281795003,123006343281795003,"CITY VIA MAELB.",0,9682670,012b0011
16,281795003,123006344281795003,"AIRPORT VIA MAEL",1,9682670,012b0010
16,281795003,123006345281795003,"CITY VIA MAELB.",0,9682670,012b0011
16,281795003,123006346281795003,"AIRPORT VIA MAEL",1,9682670,012b0010
16,281795003,123006347281795003,"AIRPORT VIA MAEL",1,9682663,012b0010
16,281795003,123006348281795003,"CITY VIA MAELB.",0,9682671,012b0012
16,281795003,123006349281795003,"AIRPORT VIA MAEL",1,9682671,012b0010
16,281795003,123006350281795003,"CITY VIA MAELB.",0,9682671,012b0011
16,281795003,123006351281795003,"AIRPORT VIA MAEL",1,9682671,012b0010
16,281795003,123006352281795003,"CITY VIA MAELB.",0,9682671,012b0011
16,281795003,123006353281795003,"AIRPORT VIA MAEL",1,9682671,012b0010
16,281795003,123006354281795003,"CITY VIA MAELB.",0,9682672,012b0012
16,281795003,123006355281795003,"CITY VIA MAELB.",0,9682671,012b0011
16,281795003,123006356281795003,"AIRPORT VIA MAEL",1,9682671,012b0010
16,281795003,123006357281795003,"AIRPORT VIA MAEL",1,9682679,012b0010
16,281795003,123006358281795003,"AIRPORT VIA MAEL",1,9682672,012b0010
16,281795003,123006359281795003,"CITY VIA MAELB.",0,9682672,012b0011
16,281795003,123006360281795003,"AIRPORT VIA MAEL",1,9682672,012b0010
16,281795003,123006361281795003,"CITY VIA MAELB.",0,9682672,012b0011
16,281795003,123006362281795003,"AIRPORT VIA MAEL",1,9682668,012b0010
16,281795003,123006363281795003,"CITY VIA MAELB.",0,9682692,012b0011
16,281795003,123006364281795003,"AIRPORT VIA MAEL",1,9682665,012b0010
16,281795003,123006365281795003,"AIRPORT VIA MAEL",1,9682692,012b0010
16,281795003,123006366281795003,"AIRPORT VIA MAEL",1,9682665,012b0010
16,281795003,123006367281795003,"CITY VIA MAELB.",0,9682683,012b0011
16,281795003,123006368281795003,"CITY VIA MAELB.",0,9682665,012b0012
16,281795003,123006369281795003,"CITY VIA MAELB.",0,9682665,012b0011
16,281795003,123006370281795003,"CITY VIA MAELB.",0,9682665,012b0011
16,281795003,123006371281795003,"AIRPORT VIA MAEL",1,9682682,012b0010
16,281795003,123006372281795003,"CITY VIA MAELB.",0,9682694,012b0011
16,281795003,123006373281795003,"AIRPORT VIA MAEL",1,9682695,012b0010
16,281795003,123006374281795003,"CITY VIA MAELB.",0,9682695,012b0011
16,281795003,123006375281795003,"CITY VIA MAELB.",0,9682673,012b0012
16,281795003,123006376281795003,"AIRPORT VIA MAEL",1,9682673,012b0010
16,281795003,123006377281795003,"CITY VIA MAELB.",0,9682673,012b0011
16,281795003,123006378281795003,"AIRPORT VIA MAEL",1,9682673,012b0010
16,281795003,123006379281795003,"CITY VIA MAELB.",0,9682686,012b0011
16,281795003,123006380281795003,"MEISER VIA MAELB",1,9682670,012b0016
16,281795003,123006382281795003,"BRUSSELS AIRPORT",1,9682674,012b0258
16,281795003,123006383281795003,"CITY VIA MAELB.",0,9682674,012b0011
16,281795003,123006384281795003,"AIRPORT VIA MAEL",1,9682674,012b0010
16,281795003,123006385281795003,"CITY VIA MAELB.",0,9682674,012b0011
16,281795003,123006386281795003,"AIRPORT VIA MAEL",1,9682674,012b0010
16,281795003,123006387281795003,"CITY VIA MAELB.",0,9682674,012b0011
16,281795003,123006388281795003,"AIRPORT VIA MAEL",1,9682674,012b0010
16,281795003,123006389281795003,"CITY VIA MAELB.",0,9682675,012b0012
16,281795003,123006390281795003,"AIRPORT VIA MAEL",1,9682675,012b0010
16,281795003,123006391281795003,"CITY VIA MAELB.",0,9682675,012b0011
16,281795003,123006392281795003,"MEISER VIA MAELB",1,9682667,012b0016
16,281795003,123006393281795003,"CITY VIA MAELB.",0,9682681,012b0011
16,281795003,123006394281795003,"CITY VIA MAELB.",0,9682687,012b0011
16,281795003,123006395281795003,"AIRPORT VIA MAEL",1,9682687,012b0010
16,281795003,123006396281795003,"CITY VIA MAELB.",0,9682682,012b0011
16,281795003,123006397281795003,"AIRPORT VIA MAEL",1,9682681,012b0010
16,281795003,123006398281795003,"AIRPORT VIA MAEL",1,9682695,012b0010
16,281795003,123006399281795003,"CITY VIA MAELB.",0,9682695,012b0011
16,281795003,123006400281795003,"CITY VIA MAELB.",0,9682681,012b0011
16,281795003,123006401281795003,"CITY VIA MAELB.",0,9682678,012b0011
16,281795003,123006402281795003,"AIRPORT VIA MAEL",1,9682678,012b0010
16,281795003,123006403281795003,"CITY VIA MAELB.",0,9682688,012b0011
16,281795003,123006404281795003,"AIRPORT VIA MAEL",1,9682695,012b0010
16,281795003,123006405281795003,"CITY VIA MAELB.",0,9682695,012b0011
16,281795003,123006406281795003,"CITY VIA MAELB.",0,9682660,012b0011
16,281795003,123006407281795003,"AIRPORT VIA MAEL",1,9682660,012b0010
17,281795003,123006408281795003,"TRONE",0,9682667,021b0051
16,281795003,123006409281795003,"CITY VIA MAELB.",0,9682670,012b0011
16,281795003,123006410281795003,"AIRPORT VIA MAEL",1,9682686,012b0010
16,281795003,123006411281795003,"MEISER VIA MAELB",1,9682680,012b0016
16,281795003,123006412281795003,"CITY VIA MAELB.",0,9682690,012b0011
17,281795003,123006413281795003,"BORDET STATION VIA MAELBEEK",1,9682685,021b0016
16,281795003,123006414281795003,"CITY VIA MAELB.",0,9682679,012b0011
16,281795003,123006415281795003,"AIRPORT VIA MAEL",1,9682684,012b0010
16,281795003,123006416281795003,"CITY VIA MAELB.",0,9682684,012b0011
16,281795003,123006417281795003,"AIRPORT VIA MAEL",1,9682684,012b0010
16,281795003,123006418281795003,"CITY VIA MAELB.",0,9682684,012b0011
16,281795003,123006419281795003,"AIRPORT VIA MAEL",1,9682684,012b0010
16,281795003,123006420281795003,"CITY VIA MAELB.",0,9682684,012b0011
16,281795003,123006421281795003,"AIRPORT VIA MAEL",1,9682684,012b0010
16,281795003,123006422281795003,"CITY VIA MAELB.",0,9682680,012b0011
16,281795003,123006423281795003,"AIRPORT VIA MAEL",1,9682694,012b0010
16,281795003,123006424281795003,"CITY VIA MAELB.",0,9682694,012b0011
16,281795003,123006425281795003,"AIRPORT VIA MAEL",1,9682694,012b0010
16,281795003,123006426281795003,"CITY VIA MAELB.",0,9682694,012b0011
16,281795003,123006427281795003,"AIRPORT VIA MAEL",1,9682694,012b0010
16,281795003,123006428281795003,"CITY VIA MAELB.",0,9682694,012b0011
16,281795003,123006429281795003,"CITY VIA MAELB.",0,9682689,012b0011
16,281795003,123006430281795003,"MEISER VIA MAELB",1,9682694,012b0016
16,281795003,123006431281795003,"CITY VIA MAELB.",0,9682689,012b0011
16,281795003,123006432281795003,"MEISER VIA MAELB",1,9682679,012b0016
16,281795003,123006433281795003,"CITY VIA MAELB.",0,9682685,012b0011
16,281795003,123006434281795003,"AIRPORT VIA MAEL",1,9682689,012b0010
16,281795003,123006435281795003,"AIRPORT VIA MAEL",1,9682689,012b0010
16,281795003,123006436281795003,"CITY VIA MAELB.",0,9682689,012b0011
16,281795003,123006437281795003,"AIRPORT VIA MAEL",1,9682689,012b0010
16,281795003,123006438281795003,"CITY VIA MAELB.",0,9682693,012b0011
16,281795003,123006439281795003,"CITY VIA MAELB.",0,9682695,012b0011
16,281795003,123006440281795003,"AIRPORT VIA MAEL",1,9682688,012b0010
16,281795003,123006441281795003,"CITY VIA MAELB.",0,9682688,012b0011
16,281795003,123006442281795003,"AIRPORT VIA MAEL",1,9682688,012b0010
16,281795003,123006443281795003,"CITY VIA MAELB.",0,9682688,012b0011
16,281795003,123006444281795003,"AIRPORT VIA MAEL",1,9682688,012b0010
16,281795003,123006445281795003,"CITY VIA MAELB.",0,9682688,012b0011
17,281795003,123006446281795003,"BORDET STATION VIA MAELBEEK",1,9682681,021b0016
16,281795003,123006447281795003,"AIRPORT VIA MAEL",1,9682685,012b0010
16,281795003,123006448281795003,"CITY VIA MAELB.",0,9682685,012b0011
16,281795003,123006449281795003,"CITY VIA MAELB.",0,9682690,012b0011
16,281795003,123006450281795003,"AIRPORT VIA MAEL",1,9682690,012b0010
16,281795003,123006451281795003,"CITY VIA MAELB.",0,9682690,012b0011
16,281795003,123006452281795003,"AIRPORT VIA MAEL",1,9682690,012b0010
16,281795003,123006453281795003,"CITY VIA MAELB.",0,9682690,012b0011
16,281795003,123006454281795003,"AIRPORT VIA MAEL",1,9682690,012b0010
16,281795003,123006455281795003,"CITY VIA MAELB.",0,9682683,012b0011
17,281795003,123006456281795003,"BORDET STATION VIA MAELBEEK",1,9682695,021b0016
16,281795003,123006457281795003,"AIRPORT VIA MAEL",1,9682693,012b0010
16,281795003,123006458281795003,"CITY VIA MAELB.",0,9682693,012b0011
16,281795003,123006459281795003,"AIRPORT VIA MAEL",1,9682693,012b0010
16,281795003,123006460281795003,"CITY VIA MAELB.",0,9682693,012b0011
16,281795003,123006461281795003,"CITY VIA MAELB.",0,9682681,012b0011
16,281795003,123006462281795003,"AIRPORT VIA MAEL",1,9682693,012b0010
16,281795003,123006463281795003,"CITY VIA MAELB.",0,9682691,012b0011
16,281795003,123006464281795003,"CITY VIA MAELB.",0,9682693,012b0011
16,281795003,123006465281795003,"AIRPORT VIA MAEL",1,9682679,012b0010
16,281795003,123006466281795003,"AIRPORT VIA MAEL",1,9682677,012b0010
16,281795003,123006467281795003,"CITY VIA MAELB.",0,9682692,012b0011
16,281795003,123006468281795003,"AIRPORT VIA MAEL",1,9682677,012b0010
16,281795003,123006469281795003,"CITY VIA MAELB.",0,9682677,012b0011
16,281795003,123006470281795003,"AIRPORT VIA MAEL",1,9682677,012b0010
16,281795003,123006471281795003,"CITY VIA MAELB.",0,9682677,012b0011
16,281795003,123006472281795003,"AIRPORT VIA MAEL",1,9682677,012b0010
16,281795003,123006473281795003,"CITY VIA MAELB.",0,9682677,012b0011
16,281795003,123006474281795003,"MEISER VIA MAELB",1,9682691,012b0016
16,281795003,123006475281795003,"CITY VIA MAELB.",0,9682666,012b0011
16,281795003,123006476281795003,"AIRPORT VIA MAEL",1,9682666,012b0010
16,281795003,123006477281795003,"AIRPORT VIA MAEL",1,9682683,012b0010
16,281795003,123006478281795003,"AIRPORT VIA MAEL",1,9682685,012b0010
16,281795003,123006479281795003,"CITY VIA MAELB.",0,9682685,012b0011
16,281795003,123006480281795003,"CITY VIA MAELB.",0,9682661,012b0011
16,281795003,123006481281795003,"AIRPORT VIA MAEL",1,9682661,012b0010
16,281795003,123006482281795003,"CITY VIA MAELB.",0,9682661,012b0011
16,281795003,123006483281795003,"AIRPORT VIA MAEL",1,9682661,012b0010
16,281795003,123006484281795003,"CITY VIA MAELB.",0,9682662,012b0012
16,281795003,123006485281795003,"AIRPORT VIA MAEL",1,9682662,012b0010
16,281795003,123006486281795003,"CITY VIA MAELB.",0,9682662,012b0011
16,281795003,123006487281795003,"AIRPORT VIA MAEL",1,9682662,012b0010
16,281795003,123006488281795003,"BRUSSELS AIRPORT",1,9682669,012b0258
16,281795003,123006489281795003,"CITY VIA MAELB.",0,9682669,012b0011
16,281795003,123006490281795003,"AIRPORT VIA MAEL",1,9682669,012b0010
16,281795003,123006491281795003,"CITY VIA MAELB.",0,9682669,012b0011
16,281795003,123006492281795003,"AIRPORT VIA MAEL",1,9682669,012b0010
16,281795003,123006493281795003,"CITY VIA MAELB.",0,9682676,012b0011
16,281795003,123006494281795003,"BRUSSELS AIRPORT",1,9682676,012b0258
16,281795003,123006495281795003,"AIRPORT VIA MAEL",1,9682681,012b0010
16,281795003,123006496281795003,"CITY VIA MAELB.",0,9682676,012b0011
16,281795003,123006497281795003,"AIRPORT VIA MAEL",1,9682676,012b0010
16,281795003,123006498281795003,"AIRPORT VIA MAEL",1,9682676,012b0010
16,281795003,123006499281795003,"AIRPORT VIA MAEL",1,9682680,012b0010
16,281795003,123006500281795003,"BRUSSELS AIRPORT",1,9682666,012b0258
16,281795003,123006503281795003,"MEISER VIA MAELB",1,9682693,012b0016
16,281795003,123006524281795003,"CITY VIA MAELB.",0,9682664,012b0012
16,281795003,123006546281795003,"BRUSSELS AIRPORT",1,9682690,012b0258
16,281795003,123006547281795003,"BRUSSELS AIRPORT",1,9682687,012b0258
16,281795003,123006548281795003,"BRUSSELS AIRPORT",1,9682678,012b0258
16,281795003,123006549281795003,"BRUSSELS AIRPORT",1,9682693,012b0258
16,281795003,123006550281795003,"BRUSSELS AIRPORT",1,9682692,012b0258
16,281795003,123006551281795003,"BRUSSELS AIRPORT",1,9682683,012b0258
16,281795003,123006552281795003,"BRUSSELS AIRPORT",1,9682691,012b0258
16,281795003,123006553281795003,"BRUSSELS AIRPORT",1,9682695,012b0258
16,281795003,123006554281795003,"BRUSSELS AIRPORT",1,9682685,012b0258
16,281795003,123006555281795003,"BRUSSELS AIRPORT",1,9682694,012b0258
16,281795003,123006556281795003,"BRUSSELS AIRPORT",1,9682688,012b0258
16,281795003,123006568281795003,"MEISER VIA MAELB",1,9682688,012b0016
16,281795003,123006569281795003,"MEISER VIA MAELB",1,9682690,012b0016
16,281795003,123006570281795003,"MEISER VIA MAELB",1,9682692,012b0016
16,281795003,123006571281795003,"MEISER VIA MAELB",1,9682682,012b0016
16,281795003,123006572281795003,"MEISER VIA MAELB",1,9682665,012b0016
16,281795003,123006573281795003,"CITY VIA MAELB.",0,9682677,012b0012
16,281795003,123006574281795003,"CITY VIA MAELB.",0,9682679,012b0012
16,281795003,123006575281795003,"CITY VIA MAELB.",0,9682680,012b0012
16,281795003,123006576281795003,"CITY VIA MAELB.",0,9682684,012b0012
16,281795003,123006582281795003,"CITY VIA MAELB.",0,9682682,012b0012
16,281795003,123006583281795003,"BRUSSELS AIRPORT",1,9682686,012b0258
16,281795003,123006584281795003,"BRUSSELS AIRPORT",1,9682689,012b0258
16,281795003,123006585281795003,"BRUSSELS AIRPORT",1,9682681,012b0258
16,281795003,123006597281795003,"BRUSSELS AIRPORT",1,9682660,012b0258
16,281795003,123006598281795003,"BRUSSELS AIRPORT",1,9682661,012b0258
17,281798503,123006623281798503,"BORDET STATION VIA MAELBEEK",1,9682714,021b0016
16,281798503,123006624281798503,"CITY VIA MAELB.",0,9682714,012b0011
16,281798503,123006625281798503,"CITY VIA MAELB.",0,9682714,012b0011
16,281798503,123006626281798503,"AIRPORT VIA MAEL",1,9682697,012b0010
16,281798503,123006627281798503,"CITY VIA MAELB.",0,9682697,012b0011
16,281798503,123006628281798503,"AIRPORT VIA MAEL",1,9682697,012b0010
16,281798503,123006629281798503,"CITY VIA MAELB.",0,9682697,012b0011
16,281798503,123006630281798503,"AIRPORT VIA MAEL",1,9682700,012b0010
16,281798503,123006631281798503,"CITY VIA MAELB.",0,9682717,012b0011
16,281798503,123006632281798503,"CITY VIA MAELB.",0,9682714,012b0011
16,281798503,123006633281798503,"AIRPORT VIA MAEL",1,9682714,012b0010
16,281798503,123006634281798503,"AIRPORT VIA MAEL",1,9682714,012b0010
16,281798503,123006635281798503,"CITY VIA MAELB.",0,9682698,012b0011
16,281798503,123006636281798503,"AIRPORT VIA MAEL",1,9682698,012b0010
16,281798503,123006637281798503,"CITY VIA MAELB.",0,9682698,012b0011
16,281798503,123006638281798503,"AIRPORT VIA MAEL",1,9682698,012b0010
17,281798503,123006639281798503,"TRONE",0,9682698,021b0051
16,281798503,123006640281798503,"CITY VIA MAELB.",0,9682698,012b0011
16,281798503,123006641281798503,"AIRPORT VIA MAEL",1,9682698,012b0010
16,281798503,123006642281798503,"CITY VIA MAELB.",0,9682698,012b0011
16,281798503,123006643281798503,"CITY VIA MAELB.",0,9682702,012b0011
16,281798503,123006644281798503,"AIRPORT VIA MAEL",1,9682714,012b0010
16,281798503,123006645281798503,"CITY VIA MAELB.",0,9682714,012b0011
16,281798503,123006646281798503,"AIRPORT VIA MAEL",1,9682702,012b0010
16,281798503,123006647281798503,"CITY VIA MAELB.",0,9682702,012b0011
16,281798503,123006648281798503,"AIRPORT VIA MAEL",1,9682702,012b0010
16,281798503,123006649281798503,"CITY VIA MAELB.",0,9682702,012b0011
16,281798503,123006650281798503,"AIRPORT VIA MAEL",1,9682702,012b0010
16,281798503,123006651281798503,"CITY VIA MAELB.",0,9682717,012b0011
16,281798503,123006652281798503,"AIRPORT VIA MAEL",1,9682717,012b0010
16,281798503,123006653281798503,"CITY VIA MAELB.",0,9682717,012b0011
17,281798503,123006654281798503,"TRONE",0,9682697,021b0051
16,281798503,123006655281798503,"CITY VIA MAELB.",0,9682699,012b0012
16,281798503,123006656281798503,"AIRPORT VIA MAEL",1,9682699,012b0010
16,281798503,123006657281798503,"CITY VIA MAELB.",0,9682699,012b0011
16,281798503,123006658281798503,"CITY VIA MAELB.",0,9682699,012b0011
16,281798503,123006659281798503,"AIRPORT VIA MAEL",1,9682699,012b0010
16,281798503,123006660281798503,"CITY VIA MAELB.",0,9682699,012b0011
16,281798503,123006661281798503,"AIRPORT VIA MAEL",1,9682699,012b0010
16,281798503,123006662281798503,"AIRPORT VIA MAEL",1,9682718,012b0010
16,281798503,123006663281798503,"AIRPORT VIA MAEL",1,9682699,012b0010
16,281798503,123006664281798503,"CITY VIA MAELB.",0,9682699,012b0011
16,281798503,123006665281798503,"CITY VIA MAELB.",0,9682718,012b0011
17,281798503,123006666281798503,"BORDET STATION VIA MAELBEEK",1,9682713,021b0016
16,281798503,123006667281798503,"CITY VIA MAELB.",0,9682700,012b0012
16,281798503,123006668281798503,"AIRPORT VIA MAEL",1,9682697,012b0010
16,281798503,123006669281798503,"CITY VIA MAELB.",0,9682697,012b0011
16,281798503,123006670281798503,"AIRPORT VIA MAEL",1,9682697,012b0010
16,281798503,123006671281798503,"CITY VIA MAELB.",0,9682719,012b0011
16,281798503,123006672281798503,"AIRPORT VIA MAEL",1,9682719,012b0010
16,281798503,123006673281798503,"CITY VIA MAELB.",0,9682700,012b0011
16,281798503,123006674281798503,"CITY VIA MAELB.",0,9682719,012b0011
16,281798503,123006675281798503,"AIRPORT VIA MAEL",1,9682716,012b0010
16,281798503,123006676281798503,"CITY VIA MAELB.",0,9682710,012b0011
16,281798503,123006677281798503,"AIRPORT VIA MAEL",1,9682700,012b0010
16,281798503,123006678281798503,"CITY VIA MAELB.",0,9682720,012b0011
16,281798503,123006679281798503,"AIRPORT VIA MAEL",1,9682720,012b0010
16,281798503,123006680281798503,"CITY VIA MAELB.",0,9682720,012b0011
16,281798503,123006681281798503,"AIRPORT VIA MAEL",1,9682720,012b0010
16,281798503,123006682281798503,"CITY VIA MAELB.",0,9682697,012b0011
16,281798503,123006683281798503,"CITY VIA MAELB.",0,9682720,012b0011
16,281798503,123006684281798503,"AIRPORT VIA MAEL",1,9682720,012b0010
16,281798503,123006685281798503,"AIRPORT VIA MAEL",1,9682713,012b0010
16,281798503,123006686281798503,"AIRPORT VIA MAEL",1,9682698,012b0010
16,281798503,123006687281798503,"AIRPORT VIA MAEL",1,9682698,012b0010
16,281798503,123006688281798503,"CITY VIA MAELB.",0,9682721,012b0011
16,281798503,123006689281798503,"AIRPORT VIA MAEL",1,9682705,012b0010
16,281798503,123006690281798503,"AIRPORT VIA MAEL",1,9682707,012b0010
16,281798503,123006691281798503,"CITY VIA MAELB.",0,9682705,012b0011
16,281798503,123006692281798503,"AIRPORT VIA MAEL",1,9682707,012b0010
16,281798503,123006693281798503,"CITY VIA MAELB.",0,9682707,012b0011
16,281798503,123006694281798503,"CITY VIA MAELB.",0,9682713,012b0011
16,281798503,123006695281798503,"AIRPORT VIA MAEL",1,9682697,012b0010
16,281798503,123006696281798503,"AIRPORT VIA MAEL",1,9682702,012b0010
16,281798503,123006697281798503,"AIRPORT VIA MAEL",1,9682717,012b0010
16,281798503,123006698281798503,"AIRPORT VIA MAEL",1,9682708,012b0010
16,281798503,123006699281798503,"CITY VIA MAELB.",0,9682708,012b0011
16,281798503,123006702281798503,"AIRPORT VIA MAEL",1,9682708,012b0010
16,281798503,123006703281798503,"CITY VIA MAELB.",0,9682708,012b0011
16,281798503,123006704281798503,"AIRPORT VIA MAEL",1,9682710,012b0010
16,281798503,123006705281798503,"AIRPORT VIA MAEL",1,9682713,012b0010
16,281798503,123006706281798503,"AIRPORT VIA MAEL",1,9682714,012b0010
16,281798503,123006707281798503,"CITY VIA MAELB.",0,9682712,012b0011
16,281798503,123006708281798503,"AIRPORT VIA MAEL",1,9682715,012b0010
16,281798503,123006709281798503,"CITY VIA MAELB.",0,9682715,012b0011
16,281798503,123006710281798503,"AIRPORT VIA MAEL",1,9682715,012b0010
16,281798503,123006711281798503,"CITY VIA MAELB.",0,9682715,012b0011
16,281798503,123006712281798503,"AIRPORT VIA MAEL",1,9682715,012b0010
16,281798503,123006713281798503,"AIRPORT VIA MAEL",1,9682713,012b0010
16,281798503,123006714281798503,"BRUSSELS AIRPORT",1,9682701,012b0258
16,281798503,123006715281798503,"CITY VIA MAELB.",0,9682701,012b0011
16,281798503,123006716281798503,"CITY VIA MAELB.",0,9682713,012b0011
16,281798503,123006717281798503,"CITY VIA MAELB.",0,9682716,012b0011
16,281798503,123006718281798503,"AIRPORT VIA MAEL",1,9682713,012b0010
16,281798503,123006719281798503,"CITY VIA MAELB.",0,9682713,012b0011
16,281798503,123006720281798503,"AIRPORT VIA MAEL",1,9682701,012b0010
16,281798503,123006721281798503,"AIRPORT VIA MAEL",1,9682716,012b0010
16,281798503,123006722281798503,"CITY VIA MAELB.",0,9682703,012b0011
16,281798503,123006723281798503,"AIRPORT VIA MAEL",1,9682703,012b0010
16,281798503,123006724281798503,"CITY VIA MAELB.",0,9682706,012b0011
16,281798503,123006725281798503,"AIRPORT VIA MAEL",1,9682706,012b0010
16,281798503,123006726281798503,"CITY VIA MAELB.",0,9682706,012b0011
16,281798503,123006727281798503,"MEISER VIA MAELB",1,9682706,012b0016
17,281798503,123006728281798503,"BORDET STATION VIA MAELBEEK",1,9682718,021b0016
16,281798503,123006729281798503,"CITY VIA MAELB.",0,9682720,012b0011
16,281798503,123006730281798503,"AIRPORT VIA MAEL",1,9682712,012b0010
16,281798503,123006731281798503,"CITY VIA MAELB.",0,9682713,012b0011
16,281798503,123006732281798503,"CITY VIA MAELB.",0,9682707,012b0011
16,281798503,123006733281798503,"AIRPORT VIA MAEL",1,9682711,012b0010
16,281798503,123006734281798503,"CITY VIA MAELB.",0,9682709,012b0011
16,281798503,123006735281798503,"AIRPORT VIA MAEL",1,9682709,012b0010
16,281798503,123006736281798503,"CITY VIA MAELB.",0,9682704,012b0011
16,281798503,123006737281798503,"AIRPORT VIA MAEL",1,9682704,012b0010
16,281798503,123006738281798503,"CITY VIA MAELB.",0,9682704,012b0011
16,281798503,123006739281798503,"AIRPORT VIA MAEL",1,9682704,012b0010
16,281798503,123006740281798503,"CITY VIA MAELB.",0,9682704,012b0011
16,281798503,123006741281798503,"CITY VIA MAELB.",0,9682718,012b0011
17,281798503,123006742281798503,"BORDET STATION VIA MAELBEEK",1,9682704,021b0016
16,281798503,123006743281798503,"CITY VIA MAELB.",0,9682718,012b0011
16,281798503,123006744281798503,"AIRPORT VIA MAEL",1,9682718,012b0010
16,281798503,123006745281798503,"AIRPORT VIA MAEL",1,9682718,012b0010
16,281798503,123006746281798503,"CITY VIA MAELB.",0,9682718,012b0011
16,281798503,123006747281798503,"AIRPORT VIA MAEL",1,9682718,012b0010
16,281798503,123006749281798503,"CITY VIA MAELB.",0,9682718,012b0011
16,281798503,123006766281798503,"CITY VIA MAELB.",0,9682708,012b0012
16,281798503,123006767281798503,"CITY VIA MAELB.",0,9682716,012b0012
16,281798503,123006768281798503,"CITY VIA MAELB.",0,9682710,012b0012
16,281798503,123006769281798503,"CITY VIA MAELB.",0,9682712,012b0012
16,281798503,123006770281798503,"CITY VIA MAELB.",0,9682711,012b0012
16,281798503,123006771281798503,"CITY VIA MAELB.",0,9682713,012b0012
16,281798503,123006772281798503,"CITY VIA MAELB.",0,9682714,012b0012
16,281798503,123006773281798503,"MEISER VIA MAELB",1,9682710,012b0016
16,281798503,123006774281798503,"MEISER VIA MAELB",1,9682707,012b0016
16,281798503,123006775281798503,"MEISER VIA MAELB",1,9682720,012b0016
16,281798503,123006776281798503,"MEISER VIA MAELB",1,9682708,012b0016
16,281798503,123006777281798503,"MEISER VIA MAELB",1,9682719,012b0016
16,281798503,123006778281798503,"MEISER VIA MAELB",1,9682712,012b0016
16,281798503,123006779281798503,"MEISER VIA MAELB",1,9682717,012b0016
16,281798503,123006780281798503,"BRUSSELS AIRPORT",1,9682721,012b0258
16,281798503,123006781281798503,"BRUSSELS AIRPORT",1,9682717,012b0258
16,281798503,123006782281798503,"BRUSSELS AIRPORT",1,9682718,012b0258
16,281798503,123006783281798503,"CITY VIA MAELB.",0,9682715,012b0012
16,281798503,123006784281798503,"MEISER VIA MAELB",1,9682699,012b0016
16,281798503,123006785281798503,"BRUSSELS AIRPORT",1,9682719,012b0258
16,281798503,123006786281798503,"BRUSSELS AIRPORT",1,9682720,012b0258
16,281798503,123006807281798503,"BRUSSELS AIRPORT",1,9682706,012b0258
16,281798503,123006813281798503,"BRUSSELS AIRPORT",1,9682709,012b0258
16,281798503,123006814281798503,"BRUSSELS AIRPORT",1,9682703,012b0258
